0.000000,0.000000,0.000000
0.004392,-0.006543,0.003192
0.007086,-0.009897,0.004487
0.008305,-0.011095,0.004294
0.008272,-0.011170,0.003020
0.007211,-0.011155,0.001075
0.006354,-0.011376,-0.000200
0.005894,-0.011772,-0.000654
0.005764,-0.012187,-0.000430
0.005897,-0.012465,0.000326
0.006224,-0.012452,0.001470
0.006681,-0.011991,0.002856
0.007198,-0.010926,0.004339
0.007709,-0.009102,0.005775
0.008147,-0.006363,0.007018
0.008171,-0.003977,0.007296
0.007802,-0.002156,0.006650
0.007150,-0.000846,0.005323
0.006328,0.000007,0.003560
0.005445,0.000456,0.001605
0.004614,0.000555,-0.000299
0.003945,0.000357,-0.001907
0.003549,-0.000083,-0.002975
0.003539,-0.000712,-0.003258
0.003073,-0.001083,-0.002714
0.002110,-0.001119,-0.001514
0.000807,-0.000839,0.000118
-0.000677,-0.000261,0.001957
-0.002185,0.000595,0.003779
-0.003560,0.001713,0.005358
-0.004644,0.003072,0.006470
-0.005280,0.004656,0.006890
-0.005311,0.006446,0.006393
-0.005837,0.006734,0.005534
-0.006927,0.005503,0.004467
-0.008385,0.003161,0.003248
-0.010020,0.000116,0.001934
-0.011637,-0.003225,0.000579
-0.013044,-0.006456,-0.000761
-0.014046,-0.009169,-0.002030
-0.014451,-0.010956,-0.003171
-0.014066,-0.011411,-0.004131
-0.014237,-0.010951,-0.004697
-0.015089,-0.009816,-0.004903
-0.016441,-0.008198,-0.004846
-0.018114,-0.006291,-0.004620
-0.019926,-0.004290,-0.004322
-0.021698,-0.002387,-0.004047
-0.023248,-0.000776,-0.003890
-0.024397,0.000349,-0.003947
-0.024964,0.000794,-0.004313
-0.026145,0.002003,-0.005434
-0.027999,0.003986,-0.007211
-0.030303,0.006397,-0.009408
-0.032833,0.008887,-0.011789
-0.035364,0.011109,-0.014119
-0.037672,0.012717,-0.016162
-0.039533,0.013362,-0.017683
-0.040724,0.012698,-0.018446
-0.041019,0.010377,-0.018216
-0.041049,0.007089,-0.017613
-0.040959,0.003193,-0.016825
-0.040768,-0.001033,-0.015933
-0.040499,-0.005312,-0.015017
-0.040172,-0.009366,-0.014157
-0.039810,-0.012918,-0.013434
-0.039432,-0.015690,-0.012927
-0.039061,-0.017406,-0.012717
-0.038718,-0.017788,-0.012884
-0.039023,-0.017368,-0.012730
-0.039960,-0.016338,-0.012152
-0.041353,-0.014807,-0.011199
-0.043028,-0.012882,-0.009917
-0.044809,-0.010672,-0.008353
-0.046521,-0.008285,-0.006555
-0.047987,-0.005829,-0.004570
-0.049034,-0.003412,-0.002446
-0.049486,-0.001142,-0.000229
-0.050139,0.000227,0.000836
-0.051067,0.000751,0.000723
-0.052162,0.000688,-0.000294
-0.053317,0.000296,-0.001938
-0.054424,-0.000166,-0.003933
-0.055376,-0.000442,-0.006004
-0.056065,-0.000271,-0.007875
-0.056383,0.000603,-0.009270
-0.056223,0.002439,-0.009913
-0.056076,0.004046,-0.010521
-0.055995,0.005234,-0.011160
-0.055924,0.006062,-0.011736
-0.055808,0.006588,-0.012154
-0.055593,0.006872,-0.012318
-0.055222,0.006972,-0.012134
-0.054640,0.006946,-0.011506
-0.053792,0.006855,-0.010340
-0.052622,0.006757,-0.008540
-0.050691,0.007088,-0.006314
-0.048082,0.007815,-0.003805
-0.045008,0.008786,-0.001142
-0.041683,0.009851,0.001546
-0.038320,0.010859,0.004130
-0.035133,0.011658,0.006482
-0.032336,0.012097,0.008472
