0,0,0
0.00167,-0.010588,-0.001082
0.003086,-0.015481,-0.000677
0.004272,-0.016198,0.000669
0.005257,-0.01426,0.002409
0.006066,-0.011185,0.003999
0.008095,-0.008116,0.006091
0.011457,-0.005414,0.008398
0.015945,-0.003243,0.010397
0.021349,-0.001767,0.011565
0.027461,-0.001152,0.011378
0.034075,-0.001561,0.009314
0.040981,-0.003161,0.00485
0.047972,-0.006115,-0.002538
0.05484,-0.010587,-0.013373
0.060861,-0.015479,-0.024331
0.06557,-0.020661,-0.034829
0.068567,-0.026247,-0.044969
0.06945,-0.032353,-0.054852
0.067819,-0.039093,-0.064579
0.063274,-0.046582,-0.074252
0.055412,-0.054934,-0.083973
0.043834,-0.064263,-0.093843
0.028139,-0.074686,-0.103963
0.012066,-0.084363,-0.110969
-0.003291,-0.092722,-0.114505
-0.017502,-0.099502,-0.114964
-0.030135,-0.104445,-0.112743
-0.040761,-0.107291,-0.108235
-0.048949,-0.107781,-0.101836
-0.054268,-0.105657,-0.093939
-0.056287,-0.100659,-0.084941
-0.054576,-0.092527,-0.075235
-0.051634,-0.0842,-0.067916
-0.04803,-0.076223,-0.062974
-0.043849,-0.068548,-0.059625
-0.039177,-0.061122,-0.057085
-0.034098,-0.053897,-0.054568
-0.028698,-0.046821,-0.051289
-0.023062,-0.039845,-0.046464
-0.017276,-0.032917,-0.039308
-0.011425,-0.025988,-0.029037
-0.00525,-0.022378,-0.018925
0.00118,-0.02183,-0.009394
0.007714,-0.023197,-0.000151
0.0142,-0.025329,0.009097
0.020488,-0.027077,0.018643
0.026426,-0.027293,0.028781
0.031863,-0.024827,0.039802
0.036648,-0.018531,0.052
0.04063,-0.007254,0.065667
0.043629,0.002981,0.079859
0.045712,0.011246,0.094098
0.047009,0.017882,0.108029
0.047651,0.023232,0.121293
0.047767,0.027639,0.133533
0.047486,0.031446,0.144391
0.046938,0.034993,0.153509
0.046254,0.038625,0.160531
0.045562,0.042684,0.165099
0.043573,0.046791,0.168419
0.040409,0.050733,0.170625
0.036541,0.054337,0.171578
0.032441,0.057432,0.171141
0.028582,0.059844,0.169177
0.025437,0.0614,0.165549
0.023478,0.061929,0.16012
0.023178,0.061257,0.152752
0.025009,0.059211,0.143308
0.025861,0.05447,0.130856
0.025411,0.047352,0.115945
0.024032,0.038585,0.099493
0.022097,0.028898,0.082416
0.019979,0.01902,0.065632
0.018051,0.009679,0.05006
0.016685,0.001605,0.036616
0.016255,-0.004474,0.026219
0.017134,-0.00783,0.019786
0.019353,-0.01147,0.014375
0.022567,-0.015723,0.009205
0.026337,-0.02025,0.004039
0.030223,-0.024707,-0.001362
0.033785,-0.028755,-0.007237
0.036584,-0.032053,-0.013825
0.03818,-0.034259,-0.021365
0.038133,-0.035032,-0.030095
0.036004,-0.034031,-0.040254
0.034059,-0.031688,-0.049198
0.032687,-0.028,-0.056443
0.03181,-0.022851,-0.062049
0.03135,-0.016127,-0.066075
0.031228,-0.007713,-0.06858
0.031367,0.002505,-0.069621
0.031689,0.014641,-0.069259
0.032113,0.028809,-0.067551
0.032564,0.045125,-0.064557
0.032164,0.056853,-0.060959
0.030911,0.063414,-0.057015
0.029019,0.065771,-0.052875
0.026702,0.064885,-0.04869
0.024175,0.061717,-0.044612
0.021652,0.057229,-0.040792
0.019347,0.052383,-0.037379
0.017475,0.04814,-0.034526
0.01625,0.045461,-0.032384
0.015443,0.038266,-0.030412
0.014715,0.026501,-0.028044
0.013701,0.011618,-0.024708
0.012036,-0.004927,-0.019831
0.009353,-0.021683,-0.01284
0.005288,-0.037194,-0.003161
-0.000525,-0.050008,0.009778
-0.008451,-0.058671,0.026549
-0.018857,-0.061729,0.047726
-0.028886,-0.061817,0.06775
-0.037852,-0.060018,0.085429
-0.045607,-0.057028,0.100665
-0.052008,-0.053543,0.113358
-0.056907,-0.05026,0.123409
-0.060161,-0.047874,0.130718
-0.061622,-0.047081,0.135186
-0.061146,-0.048577,0.136714
-0.058587,-0.053059,0.135202
-0.055956,-0.059238,0.132444
-0.053663,-0.066441,0.128959
-0.051718,-0.074145,0.124947
-0.050132,-0.081828,0.120607
-0.048913,-0.088967,0.116139
-0.048073,-0.095042,0.111742
-0.04762,-0.099529,0.107618
-0.047566,-0.101907,0.103964
-0.047919,-0.101653,0.100981
-0.048209,-0.101243,0.099112
-0.048371,-0.101079,0.098212
-0.048445,-0.101047,0.09799
-0.048469,-0.101033,0.098153
-0.048483,-0.100922,0.09841
-0.048525,-0.100599,0.09847
-0.048634,-0.099951,0.09804
-0.04885,-0.098863,0.096829
-0.049211,-0.09722,0.094545
-0.048186,-0.094728,0.090776
-0.045734,-0.090817,0.085774
-0.042186,-0.084845,0.079951
-0.037873,-0.076172,0.073722
-0.033125,-0.064157,0.067503
-0.028274,-0.048159,0.061707
-0.023651,-0.027538,0.05675
-0.019585,-0.001652,0.053046
-0.016409,0.030139,0.051009
-0.014174,0.058168,0.048435
-0.012664,0.080747,0.045215
-0.011599,0.098187,0.041764
-0.010697,0.110796,0.038496
-0.009678,0.118883,0.035828
-0.008259,0.122758,0.034174
-0.006161,0.12273,0.033948
-0.003101,0.119107,0.035566
0.001202,0.1122,0.039443
0.004791,0.108365,0.043061
0.007417,0.107761,0.045869
0.009255,0.108999,0.047811
0.01048,0.110688,0.048831
0.011268,0.111437,0.048869
0.011796,0.109856,0.047871
0.012239,0.104554,0.045777
0.012773,0.094142,0.042532
0.013574,0.077228,0.038078
0.014832,0.058242,0.031858
0.016364,0.038505,0.024163
0.017894,0.018564,0.015497
0.019142,-0.001039,0.006364
0.019833,-0.019757,-0.002733
0.019688,-0.037046,-0.011291
0.018431,-0.052362,-0.018805
0.015785,-0.065159,-0.024773
0.011471,-0.074893,-0.02869
0.008076,-0.080319,-0.031272
0.005844,-0.081689,-0.032733
0.004429,-0.07963,-0.033165
0.003488,-0.074769,-0.032656
0.002679,-0.067733,-0.031297
0.001656,-0.059148,-0.029178
0.000076,-0.049642,-0.02639
-0.002404,-0.03984,-0.023021
-0.006128,-0.03037,-0.019163
-0.008701,-0.023058,-0.015935
-0.009832,-0.018103,-0.013354
-0.009755,-0.015296,-0.011163
-0.008705,-0.014431,-0.009106
-0.006917,-0.0153,-0.006926
-0.004626,-0.017694,-0.004365
-0.002066,-0.021407,-0.001167
0.000528,-0.026231,0.002925
0.002921,-0.031957,0.008168
0.006033,-0.036049,0.015129
0.009838,-0.038281,0.023452
0.014071,-0.039002,0.032551
0.01847,-0.038562,0.04184
0.02277,-0.037313,0.050733
0.026709,-0.035605,0.058643
0.030022,-0.033788,0.064985
0.032446,-0.032212,0.069172
0.033718,-0.031229,0.070618
0.033632,-0.030068,0.071278
0.032462,-0.0288,0.07131
0.030598,-0.027706,0.070419
0.028431,-0.027067,0.068314
0.026354,-0.027163,0.064702
0.024758,-0.028276,0.059289
0.024033,-0.030686,0.051782
0.024571,-0.034673,0.041889
0.026764,-0.040518,0.029318
0.029177,-0.046155,0.015496
0.031467,-0.050698,0.000829
0.033568,-0.053563,-0.014537
0.035413,-0.054162,-0.030455
0.036932,-0.051908,-0.046777
0.03806,-0.046215,-0.063357
0.038728,-0.036496,-0.080047
0.038869,-0.022163,-0.0967
0.038416,-0.002632,-0.113168
0.040549,0.022088,-0.134356
0.045356,0.0505,-0.159323
0.052148,0.08074,-0.18567
0.060236,0.110942,-0.210996
0.068932,0.139239,-0.232901
0.077547,0.163767,-0.248985
0.085393,0.182659,-0.256849
0.091782,0.19405,-0.254091
0.096025,0.196073,-0.238312
0.097593,0.194848,-0.218715
0.096699,0.191683,-0.19787
0.09374,0.186691,-0.176689
0.089115,0.17998,-0.156082
0.08322,0.171661,-0.136963
0.076455,0.161843,-0.120241
0.069216,0.150636,-0.106829
0.061901,0.138151,-0.097639
0.054908,0.124498,-0.093581
0.050637,0.110642,-0.090818
0.048954,0.097116,-0.088468
0.049087,0.084343,-0.086389
0.050269,0.072747,-0.084438
0.05173,0.06275,-0.082472
0.052701,0.054776,-0.080349
0.052412,0.049247,-0.077925
0.050094,0.046587,-0.075059
0.044978,0.047219,-0.071607
0.039658,0.049105,-0.067252
0.034655,0.051667,-0.06213
0.029973,0.054691,-0.056491
0.025613,0.057965,-0.050583
0.02158,0.061274,-0.044655
0.017874,0.064407,-0.038958
0.014501,0.067148,-0.03374
0.011461,0.069285,-0.02925
0.008758,0.070605,-0.025738
0.00676,0.070835,-0.022347
0.005456,0.070059,-0.01907
0.004744,0.068452,-0.016109
0.004521,0.066185,-0.013669
0.004684,0.063433,-0.011954
0.005129,0.060369,-0.011167
0.005754,0.057166,-0.011513
0.006455,0.053998,-0.013195
0.007129,0.051039,-0.016416
0.009079,0.052856,-0.020112
0.012129,0.058882,-0.02388
0.015733,0.067264,-0.027484
0.019345,0.076149,-0.030689
0.022418,0.083685,-0.033258
0.024408,0.08802,-0.034956
0.024766,0.087301,-0.035547
0.022949,0.079675,-0.034794
0.018409,0.06329,-0.032463
0.0133,0.044207,-0.030547
0.00811,0.024107,-0.029302
0.002909,0.003573,-0.028547
-0.002233,-0.016808,-0.028102
-0.007246,-0.036453,-0.027788
-0.01206,-0.054776,-0.027424
-0.016604,-0.071192,-0.02683
-0.020808,-0.085118,-0.025826
-0.024602,-0.095967,-0.024232
-0.028523,-0.105582,-0.021826
-0.032638,-0.114148,-0.018843
-0.036894,-0.121437,-0.015629
-0.041243,-0.127221,-0.012531
-0.045631,-0.131271,-0.009895
-0.050009,-0.133358,-0.008069
-0.054325,-0.133255,-0.007399
-0.058529,-0.130733,-0.008232
-0.062569,-0.125564,-0.010915
-0.066966,-0.118445,-0.01494
-0.071582,-0.109904,-0.020052
-0.076109,-0.100426,-0.026057
-0.080243,-0.090496,-0.032763
-0.083679,-0.080599,-0.039975
-0.08611,-0.07122,-0.047501
-0.087232,-0.062843,-0.055147
-0.086739,-0.055955,-0.06272
-0.084326,-0.051039,-0.070027
-0.080357,-0.042372,-0.078768
-0.075054,-0.029994,-0.088443
-0.068604,-0.015383,-0.098004
-0.061195,-0.00002,-0.106402
-0.053013,0.014616,-0.11259
-0.044246,0.027045,-0.115517
-0.03508,0.035789,-0.114136
-0.025703,0.039367,-0.107397
-0.016302,0.036299,-0.094254
-0.008768,0.03306,-0.079267
-0.003374,0.030713,-0.063725
0.000013,0.028971,-0.048096
0.001527,0.027547,-0.032847
0.001301,0.026154,-0.018447
-0.000532,0.024503,-0.005362
-0.003839,0.022308,0.005938
-0.008487,0.019281,0.014986
-0.014343,0.015134,0.021314
-0.020001,0.011566,0.026593
-0.025138,0.008705,0.031224
-0.029699,0.006291,0.035288
-0.033628,0.00406,0.03887
-0.036871,0.001752,0.042054
-0.039373,-0.000896,0.044921
-0.04108,-0.004146,0.047555
-0.041935,-0.00826,0.05004
-0.041886,-0.013499,0.052458
-0.041099,-0.018393,0.052888
-0.03971,-0.022697,0.051308
-0.037845,-0.026471,0.048169
-0.035631,-0.029778,0.043926
-0.033197,-0.032679,0.03903
-0.030667,-0.035236,0.033935
-0.02817,-0.037509,0.029092
-0.025833,-0.039561,0.024956
-0.023783,-0.041453,0.021978
-0.021671,-0.043711,0.018043
-0.0191,-0.046288,0.013291
-0.015658,-0.048991,0.008429
-0.010936,-0.051629,0.004161
-0.004522,-0.05401,0.001193
0.003995,-0.055944,0.000229
0.015026,-0.057238,0.001974
0.02898,-0.057701,0.007134
0.04627,-0.057141,0.016414
0.062591,-0.056305,0.024807
0.076762,-0.0554,0.031413
0.088386,-0.054497,0.03636
0.097065,-0.053667,0.039773
0.102401,-0.05298,0.041778
0.103996,-0.052509,0.042503
0.101451,-0.052324,0.042074
0.09437,-0.052496,0.040617
0.082354,-0.053098,0.038259
0.069944,-0.053705,0.034879
0.058154,-0.054035,0.031018
0.047112,-0.053841,0.027385
0.036947,-0.052877,0.024688
0.02779,-0.050894,0.023636
0.01977,-0.047646,0.024937
0.013015,-0.042885,0.0293
0.007657,-0.036364,0.037431
0.003823,-0.027837,0.05004
0.000479,-0.01907,0.061962
-0.002331,-0.01068,0.071828
-0.004294,-0.002997,0.079219
-0.005096,0.003649,0.083717
-0.004423,0.00893,0.084903
-0.001962,0.012516,0.082357
0.0026,0.014079,0.075661
0.009578,0.013288,0.064395
0.019285,0.009815,0.048142
0.028337,0.004996,0.032602
0.035975,-0.000654,0.018865
0.0421,-0.006824,0.006865
0.04661,-0.013204,-0.00346
0.049405,-0.019483,-0.012177
0.050383,-0.025351,-0.019348
0.049445,-0.030497,-0.025038
0.046489,-0.034612,-0.029311
0.041414,-0.037385,-0.032232
0.035982,-0.038865,-0.034618
0.030721,-0.039229,-0.03672
0.02585,-0.038682,-0.038647
0.021588,-0.037431,-0.040507
0.018156,-0.035682,-0.042409
0.015772,-0.033642,-0.044463
0.014656,-0.031516,-0.046778
0.015027,-0.02951,-0.049462
0.017105,-0.027832,-0.052624
0.018385,-0.027157,-0.054751
0.018593,-0.027428,-0.055758
0.018013,-0.028409,-0.055919
0.016933,-0.029861,-0.055506
0.015635,-0.031548,-0.054793
0.014407,-0.03323,-0.054053
0.013532,-0.03467,-0.053558
0.013297,-0.035631,-0.053583
0.013985,-0.035874,-0.054399
0.013893,-0.036162,-0.055571
0.012957,-0.036051,-0.056875
0.011526,-0.034794,-0.058143
0.009946,-0.031645,-0.059207
0.008566,-0.025859,-0.0599
0.007734,-0.016689,-0.060052
0.007798,-0.00339,-0.059495
0.009105,0.014785,-0.058062
0.012003,0.038582,-0.055585
0.017734,0.057937,-0.052775
0.025973,0.071391,-0.049304
0.036005,0.079635,-0.044585
0.047115,0.083361,-0.038028
0.058586,0.083258,-0.029044
0.069702,0.08002,-0.017046
0.079748,0.074337,-0.001444
0.088009,0.0669,0.018351
0.093768,0.058401,0.042926
0.095973,0.051624,0.06682
0.094998,0.046755,0.088603
0.091578,0.043333,0.107859
0.086444,0.040895,0.124167
0.08033,0.038981,0.137109
0.073968,0.037127,0.146266
0.068091,0.034871,0.15122
0.063432,0.031752,0.151551
0.060725,0.027308,0.146841
0.056693,0.022624,0.13729
0.05107,0.017735,0.123598
0.044338,0.012416,0.106593
0.036979,0.006441,0.087102
0.029475,-0.000419,0.065952
