0.000000,0.000000,0.000000
0.003371,-0.007404,0.002167
0.006528,-0.010157,0.002974
0.008570,-0.010119,0.002086
0.008599,-0.009150,-0.000834
0.005715,-0.009111,-0.006122
0.003264,-0.007502,-0.009680
0.001822,-0.003792,-0.011040
0.001272,0.002056,-0.010641
0.001498,0.010079,-0.008923
0.002381,0.020313,-0.006325
0.003805,0.032798,-0.003285
0.005654,0.047568,-0.000244
0.007809,0.064663,0.002361
0.010155,0.084118,0.004089
0.011652,0.100571,0.005611
0.012338,0.113242,0.006771
0.012521,0.122495,0.007209
0.012506,0.128696,0.006563
0.012602,0.132210,0.004471
0.013114,0.133401,0.000572
0.014351,0.132636,-0.005496
0.016618,0.130278,-0.014093
0.020223,0.126694,-0.025582
0.024314,0.123271,-0.037272
0.028380,0.120155,-0.048490
0.031994,0.117179,-0.059070
0.034730,0.114180,-0.068845
0.036161,0.110991,-0.077646
0.035862,0.107447,-0.085306
0.033406,0.103382,-0.091659
0.028367,0.098632,-0.096537
0.020318,0.093031,-0.099771
0.011412,0.087148,-0.101836
0.002550,0.081462,-0.102926
-0.005675,0.076425,-0.103166
-0.012674,0.072492,-0.102682
-0.017856,0.070116,-0.101601
-0.020630,0.069753,-0.100047
-0.020405,0.071856,-0.098147
-0.016591,0.076878,-0.096025
-0.008596,0.085274,-0.093809
0.001086,0.089200,-0.091710
0.011416,0.088107,-0.089709
0.021717,0.083272,-0.087723
0.031312,0.075974,-0.085671
0.039522,0.067488,-0.083474
0.045671,0.059093,-0.081050
0.049082,0.052064,-0.078318
0.049076,0.047681,-0.075197
0.044978,0.047219,-0.071607
0.040364,0.047288,-0.067571
0.035916,0.047001,-0.063218
0.031594,0.046094,-0.058708
0.027356,0.044304,-0.054196
0.023162,0.041367,-0.049839
0.018971,0.037020,-0.045796
0.014740,0.031000,-0.042223
0.010430,0.023045,-0.039277
0.005999,0.012890,-0.037116
0.001062,0.001716,-0.034568
-0.004188,-0.010193,-0.031296
-0.009415,-0.022776,-0.027171
-0.014285,-0.035973,-0.022064
-0.018461,-0.049725,-0.015847
-0.021607,-0.063972,-0.008391
-0.023387,-0.078652,0.000432
-0.023467,-0.093707,0.010752
-0.021510,-0.109075,0.022696
-0.019472,-0.120814,0.031971
-0.017824,-0.128778,0.038287
-0.016663,-0.133772,0.042351
-0.016087,-0.136600,0.044871
-0.016194,-0.138067,0.046558
-0.017081,-0.138978,0.048119
-0.018846,-0.140137,0.050263
-0.021587,-0.142349,0.053699
-0.025401,-0.146419,0.059135
-0.027742,-0.148938,0.063331
-0.028592,-0.149439,0.065848
-0.028565,-0.148187,0.066944
-0.028275,-0.145448,0.066881
-0.028336,-0.141487,0.065917
-0.029363,-0.136571,0.064312
-0.031970,-0.130965,0.062328
-0.036770,-0.124935,0.060223
-0.044378,-0.118748,0.058257
-0.051514,-0.112152,0.055665
-0.057547,-0.105261,0.052456
-0.062509,-0.098281,0.048833
-0.066429,-0.091414,0.044997
-0.069341,-0.084867,0.041151
-0.071275,-0.078844,0.037498
-0.072263,-0.073549,0.034240
-0.072335,-0.069188,0.031578
-0.071524,-0.065964,0.029716
-0.070931,-0.064712,0.031025
-0.070603,-0.065197,0.035173
-0.070326,-0.066922,0.041154
-0.069883,-0.069385,0.047962
-0.069060,-0.072087,0.054591
