0.0000000000e+00,1.0000000000e+00
3.3444328782e+01,1.0000000000e+00
6.6888657563e+01,1.0000000000e+00
1.3059132447e+02,1.0000000000e+00
2.1022726003e+02,1.0000000000e+00
2.8400761214e+02,1.0000000000e+00
3.2379314850e+02,1.0000000000e+00
3.1281549244e+02,1.0000000000e+00
2.5996343526e+02,1.0000000000e+00
1.9775161922e+02,1.0000000000e+00
1.6219333595e+02,1.0000000000e+00
1.6664515654e+02,1.0000000000e+00
1.9197257912e+02,1.0000000000e+00
2.0636577119e+02,1.0000000000e+00
1.9645506377e+02,1.0000000000e+00
1.7629799884e+02,1.0000000000e+00
1.6842649755e+02,1.0000000000e+00
1.8189430375e+02,1.0000000000e+00
2.0768070177e+02,1.0000000000e+00
2.2930200640e+02,1.0000000000e+00
2.3531526362e+02,1.0000000000e+00
2.2512662870e+02,1.0000000000e+00
2.0711309683e+02,1.0000000000e+00
1.9069080745e+02,1.0000000000e+00
1.7857586726e+02,1.0000000000e+00
1.6775973757e+02,1.0000000000e+00
1.5652709350e+02,1.0000000000e+00
1.4643440771e+02,1.0000000000e+00
1.3887724925e+02,1.0000000000e+00
1.3579259242e+02,1.0000000000e+00
1.4386186496e+02,1.0000000000e+00
1.7058315234e+02,1.0000000000e+00
2.1213447705e+02,1.0000000000e+00
2.4924825389e+02,1.0000000000e+00
2.5910304301e+02,1.0000000000e+00
2.3103353216e+02,1.0000000000e+00
1.7220804435e+02,1.0000000000e+00
1.0220930838e+02,1.0000000000e+00
8.7607978616e+01,1.0000000000e+00
7.3006648846e+01,1.0000000000e+00
5.8405319077e+01,1.0000000000e+00
4.3803989308e+01,1.0000000000e+00
2.9202659539e+01,1.0000000000e+00
4.1596534259e+01,1.0000000000e+00
6.2394801389e+01,1.0000000000e+00
1.4702817221e+02,1.0000000000e+00
2.3260395686e+02,1.0000000000e+00
2.9071148990e+02,1.0000000000e+00
3.1307024998e+02,1.0000000000e+00
3.1614240966e+02,1.0000000000e+00
3.2201339356e+02,1.0000000000e+00
3.3735007670e+02,1.0000000000e+00
3.5000000000e+02,1.0000000000e+00
3.4109006534e+02,1.0000000000e+00
3.0073623041e+02,1.0000000000e+00
2.3862620468e+02,1.0000000000e+00
1.8130506349e+02,1.0000000000e+00
1.5237926175e+02,1.0000000000e+00
1.5055053663e+02,1.0000000000e+00
1.5211579017e+02,1.0000000000e+00
1.4048239033e+02,1.0000000000e+00
1.2757818407e+02,1.0000000000e+00
1.3760176848e+02,1.0000000000e+00
1.7275305918e+02,1.0000000000e+00
2.0473558167e+02,1.0000000000e+00
2.0116627827e+02,1.0000000000e+00
1.5474321589e+02,1.0000000000e+00
8.7769576725e+01,1.0000000000e+00
3.5121007589e+01,1.0000000000e+00
2.8769210619e+01,1.0000000000e+00
5.1186624269e+01,1.0000000000e+00
9.9275405890e+01,1.0000000000e+00
1.3744383310e+02,1.0000000000e+00
1.5320723288e+02,1.0000000000e+00
1.5810809941e+02,1.0000000000e+00
1.6995187579e+02,1.0000000000e+00
1.9113370594e+02,1.0000000000e+00
2.0690133514e+02,1.0000000000e+00
2.0062805854e+02,1.0000000000e+00
1.6753706366e+02,1.0000000000e+00
1.1721737061e+02,1.0000000000e+00
6.8081491397e+01,1.0000000000e+00
4.0189641960e+01,1.0000000000e+00
4.8704048468e+01,1.0000000000e+00
9.6052085161e+01,1.0000000000e+00
1.6493065938e+02,1.0000000000e+00
2.2276548579e+02,1.0000000000e+00
2.4237373088e+02,1.0000000000e+00
2.2275328584e+02,1.0000000000e+00
1.8888442395e+02,1.0000000000e+00
1.7118885272e+02,1.0000000000e+00
1.8397006648e+02,1.0000000000e+00
2.1949871357e+02,1.0000000000e+00
2.5914561439e+02,1.0000000000e+00
2.8705139387e+02,1.0000000000e+00
2.9365759604e+02,1.0000000000e+00
2.7576627312e+02,1.0000000000e+00
2.4181980912e+02,1.0000000000e+00
2.1219243946e+02,1.0000000000e+00
2.0455386892e+02,1.0000000000e+00
2.1811084955e+02,1.0000000000e+00
2.3753616407e+02,1.0000000000e+00
2.5275758493e+02,1.0000000000e+00
2.6858219000e+02,1.0000000000e+00
2.9239240283e+02,1.0000000000e+00
3.1901837862e+02,1.0000000000e+00
3.3240764862e+02,1.0000000000e+00
3.1835120360e+02,1.0000000000e+00
2.7450369939e+02,1.0000000000e+00
2.1433031855e+02,1.0000000000e+00
1.6235430966e+02,1.0000000000e+00
1.3739399524e+02,1.0000000000e+00
1.3650517978e+02,1.0000000000e+00
1.4014724667e+02,1.0000000000e+00
1.3521831338e+02,1.0000000000e+00
1.2861723939e+02,1.0000000000e+00
1.3651697882e+02,1.0000000000e+00
1.6563443069e+02,1.0000000000e+00
2.0893321176e+02,1.0000000000e+00
2.5421953193e+02,1.0000000000e+00
2.8951296071e+02,1.0000000000e+00
3.0274358665e+02,1.0000000000e+00
2.8468485445e+02,1.0000000000e+00
2.3523796709e+02,1.0000000000e+00
1.6565783431e+02,1.0000000000e+00
9.4053652523e+01,1.0000000000e+00
8.0617416448e+01,1.0000000000e+00
6.7181180374e+01,1.0000000000e+00
5.3744944299e+01,1.0000000000e+00
4.0308708224e+01,1.0000000000e+00
2.6872472149e+01,1.0000000000e+00
1.3436236075e+01,1.0000000000e+00
0.0000000000e+00,1.0000000000e+00
0.0000000000e+00,1.0000000000e+00
0.0000000000e+00,1.0000000000e+00
0.0000000000e+00,1.0000000000e+00
