0.000000,0.000000,0.000000
0.003444,-0.007119,0.001468
0.006644,-0.009705,0.001865
0.008707,-0.009587,0.000779
0.008742,-0.008594,-0.002201
0.005858,-0.008555,-0.007489
0.002561,-0.010339,-0.012350
-0.000387,-0.013500,-0.016338
-0.002661,-0.017260,-0.019575
-0.003933,-0.020843,-0.022182
-0.003879,-0.023473,-0.024284
-0.002172,-0.024373,-0.026002
0.001512,-0.022767,-0.027459
0.007502,-0.017879,-0.028778
0.016121,-0.008931,-0.030081
0.024788,-0.000278,-0.032362
0.032889,0.007010,-0.035510
0.040300,0.012681,-0.039139
0.046897,0.016484,-0.042863
0.052557,0.018170,-0.046297
0.057158,0.017486,-0.049054
0.060575,0.014182,-0.050748
0.062686,0.008008,-0.050994
0.063367,-0.001288,-0.049405
0.062777,-0.009591,-0.047018
0.061157,-0.016177,-0.044175
0.058773,-0.021171,-0.041044
0.055887,-0.024698,-0.037795
0.052764,-0.026881,-0.034594
0.049667,-0.027846,-0.031612
0.046860,-0.027716,-0.029016
0.044607,-0.026617,-0.026975
0.043171,-0.024673,-0.025658
0.043570,-0.020661,-0.027347
0.045387,-0.014781,-0.031964
0.047848,-0.007584,-0.038842
0.050177,0.000377,-0.047312
0.051600,0.008550,-0.056707
0.051342,0.016381,-0.066359
0.048628,0.023319,-0.075600
0.042683,0.028811,-0.083763
0.032733,0.032303,-0.090179
0.022762,0.034768,-0.095262
0.013597,0.036473,-0.098790
0.005275,0.037510,-0.100379
-0.002168,0.037974,-0.099645
-0.008695,0.037958,-0.096205
-0.014270,0.037554,-0.089676
-0.018855,0.036855,-0.079675
-0.022413,0.035956,-0.065817
-0.024909,0.034948,-0.047721
-0.029414,0.036227,-0.032177
-0.035679,0.039528,-0.019916
-0.042626,0.043925,-0.010149
-0.049175,0.048491,-0.002089
-0.054248,0.052297,0.005051
-0.056767,0.054416,0.012058
-0.055652,0.053921,0.019720
-0.049824,0.049885,0.028824
-0.038206,0.041379,0.040158
-0.023157,0.034605,0.047337
-0.005881,0.030286,0.049635
0.012702,0.027780,0.047736
0.031674,0.026442,0.042326
0.050118,0.025627,0.034090
0.067114,0.024693,0.023714
0.081744,0.022996,0.011883
0.093092,0.019890,-0.000716
0.100237,0.014733,-0.013400
0.104050,0.006985,-0.024540
0.105051,-0.002819,-0.033782
0.103676,-0.013878,-0.041092
0.100360,-0.025390,-0.046433
0.095538,-0.036554,-0.049769
0.089645,-0.046566,-0.051067
0.083116,-0.054626,-0.050289
0.076385,-0.059931,-0.047401
0.069888,-0.061680,-0.042366
0.062411,-0.062711,-0.036561
0.053828,-0.063113,-0.030548
0.044284,-0.062290,-0.024683
0.033927,-0.059643,-0.019324
0.022902,-0.054575,-0.014830
0.011355,-0.046488,-0.011558
-0.000567,-0.034784,-0.009866
-0.012718,-0.018866,-0.010111
-0.024952,0.001864,-0.012651
-0.034387,0.019558,-0.015532
-0.040857,0.033043,-0.018409
-0.044877,0.042814,-0.021339
-0.046959,0.049365,-0.024380
-0.047617,0.053193,-0.027591
-0.047364,0.054792,-0.031029
-0.046714,0.054657,-0.034752
-0.046179,0.053283,-0.038817
-0.046274,0.051166,-0.043283
-0.046199,0.048719,-0.045760
-0.045827,0.046041,-0.046219
-0.045200,0.043148,-0.045222
-0.044362,0.040061,-0.043333
-0.043353,0.036796,-0.041113
-0.042218,0.033373,-0.039124
-0.040996,0.029809,-0.037929
-0.039732,0.026124,-0.038091
-0.038467,0.022335,-0.040171
-0.037105,0.019231,-0.042047
-0.035685,0.016911,-0.043326
-0.034283,0.015305,-0.044051
-0.032974,0.014340,-0.044262
-0.031834,0.013946,-0.044000
-0.030938,0.014051,-0.043307
-0.030362,0.014584,-0.042224
-0.030179,0.015473,-0.040792
-0.030467,0.016646,-0.039052
-0.030631,0.018283,-0.039441
-0.030534,0.020240,-0.041748
-0.030152,0.022296,-0.045101
-0.029462,0.024229,-0.048629
-0.028441,0.025819,-0.051459
